chr5	70925273	0
chr5	70925274	0
chr5	70925275	0
chr5	70925276	0
chr5	70925277	0
chr5	70925278	0
chr5	70925279	0
chr5	70925280	0
chr5	70925281	0
chr5	70925282	0
chr5	70925283	0
chr5	70925284	0
chr5	70925285	0
chr5	70925286	0
chr5	70925287	0
chr5	70925288	0
chr5	70925289	0
chr5	70925290	0
chr5	70925291	0
chr5	70925292	0
chr5	70925293	0
chr5	70925294	0
chr5	70925295	0
chr5	70925296	0
chr5	70925297	0
chr5	70925298	0
chr5	70925299	0
chr5	70925300	0
chr5	70925301	0
chr5	70925302	0
chr5	70925303	0
chr5	70925304	0
chr5	70925305	0
chr5	70925306	0
chr5	70925307	0
chr5	70925308	0
chr5	70925309	0
chr5	70925310	0
chr5	70925311	0
chr5	70925312	0
chr5	70925313	0
chr5	70925314	0
chr5	70925315	0
chr5	70925316	0
chr5	70925317	0
chr5	70925318	0
chr5	70925319	0
chr5	70925320	0
chr5	70925321	0
chr5	70925322	0
chr5	70925323	0
chr5	70925324	0
chr5	70925325	0
chr5	70925326	0
chr5	70925327	0
chr5	70925328	0
chr5	70925329	0
chr5	70925330	0
chr5	70925331	0
chr5	70925332	0
chr5	70925333	0
chr5	70925334	0
chr5	70925335	0
chr5	70925336	0
chr5	70925337	0
chr5	70925338	0
chr5	70925339	0
chr5	70925340	0
chr5	70925341	0
chr5	70925342	0
chr5	70925343	0
chr5	70925344	0
chr5	70925345	0
chr5	70925346	0
chr5	70925347	0
chr5	70925348	0
chr5	70925349	0
chr5	70925350	0
chr5	70925351	0
chr5	70925352	0
chr5	70925353	0
chr5	70925354	0
chr5	70925355	0
chr5	70925356	0
chr5	70925357	0
chr5	70925358	0
chr5	70925359	0
chr5	70925360	0
chr5	70925361	0
chr5	70925362	0
chr5	70925363	0
chr5	70925364	0
chr5	70925365	0
chr5	70925366	0
chr5	70925367	0
chr5	70925368	0
chr5	70925369	0
chr5	70925370	0
chr5	70925371	0
chr5	70925372	0
chr5	70925373	0
chr5	70925374	0
chr5	70925375	0
chr5	70925376	0
chr5	70925377	0
chr5	70925378	0
chr5	70925379	0
chr5	70925380	0
chr5	70925381	0
chr5	70925382	0
chr5	70925383	0
chr5	70925384	0
chr5	70925385	0
chr5	70925386	0
chr5	70925387	0
chr5	70925388	0
chr5	70925389	0
chr5	70925390	0
chr5	70925391	0
chr5	70925392	0
chr5	70925393	0
chr5	70925394	0
chr5	70925395	0
chr5	70925396	0
chr5	70925397	0
chr5	70925398	0
chr5	70925399	0
chr5	70925400	0
chr5	70925401	0
chr5	70925402	0
chr5	70925403	0
chr5	70925404	0
chr5	70925405	0
chr5	70925406	0
chr5	70925407	0
chr5	70925408	0
chr5	70925409	0
chr5	70925410	0
chr5	70925411	0
chr5	70925412	1
chr5	70925413	1
chr5	70925414	1
chr5	70925415	1
chr5	70925416	1
chr5	70925417	1
chr5	70925418	1
chr5	70925419	1
chr5	70925420	1
chr5	70925421	1
chr5	70925422	1
chr5	70925423	1
chr5	70925424	1
chr5	70925425	1
chr5	70925426	1
chr5	70925427	1
chr5	70925428	1
chr5	70925429	1
chr5	70925430	1
chr5	70925431	1
chr5	70925432	1
chr5	70925433	1
chr5	70925434	1
chr5	70925435	1
chr5	70925436	1
chr5	70925437	1
chr5	70925438	1
chr5	70925439	1
chr5	70925440	1
chr5	70925441	1
chr5	70925442	1
chr5	70925443	1
chr5	70925444	1
chr5	70925445	1
chr5	70925446	1
chr5	70925447	1
chr5	70925448	1
chr5	70925449	1
chr5	70925450	1
chr5	70925451	1
chr5	70925452	1
chr5	70925453	1
chr5	70925454	1
chr5	70925455	1
chr5	70925456	1
chr5	70925457	1
chr5	70925458	1
chr5	70925459	1
chr5	70925460	1
chr5	70925461	1
chr5	70925462	0
chr5	70925463	0
chr5	70925464	0
chr5	70925465	0
chr5	70925466	0
chr5	70925467	0
chr5	70925468	0
chr5	70925469	0
chr5	70925470	0
chr5	70925471	0
chr5	70925472	0
chr5	70925473	0
chr5	70925474	0
chr5	70925475	0
chr5	70925476	0
chr5	70925477	0
chr5	70925478	0
chr5	70925479	0
chr5	70925480	0
chr5	70925481	0
chr5	70925482	0
chr5	70925483	0
chr5	70925484	0
chr5	70925485	0
chr5	70925486	0
chr5	70925487	0
chr5	70925488	0
chr5	70925489	0
chr5	70925490	0
chr5	70925491	0
chr5	70925492	0
chr5	70925493	0
chr5	70925494	0
chr5	70925495	0
chr5	70925496	0
chr5	70925497	0
chr5	70925498	0
chr5	70925499	0
chr5	70925500	0
chr5	70925501	0
chr5	70925502	0
chr5	70925503	0
chr5	70925504	0
chr5	70925505	0
chr5	70925506	0
chr5	70925507	0
chr5	70925508	0
chr5	70925509	0
chr5	70925510	0
chr5	70925511	0
chr5	70925512	0
chr5	70925513	0
chr5	70925514	0
chr5	70925515	0
chr5	70925516	0
chr5	70925517	0
chr5	70925518	0
chr5	70925519	0
chr5	70925520	0
chr5	70925521	0
chr5	70925522	0
chr5	70925523	0
chr5	70925524	0
chr5	70925525	0
chr5	70925526	0
chr5	70925527	0
chr5	70925528	0
chr5	70925529	0
chr5	70925530	0
chr5	70925531	0
chr5	70925532	0
chr5	70925533	0
chr5	70925534	0
chr5	70925535	0
chr5	70925536	0
chr5	70925537	0
chr5	70925538	0
chr5	70925539	0
chr5	70925540	0
chr5	70925541	0
chr5	70925542	0
chr5	70925543	0
chr5	70925544	0
chr5	70925545	0
chr5	70925546	0
chr5	70925547	0
chr5	70925548	0
chr5	70925549	0
chr5	70925550	0
chr5	70925551	0
chr5	70925552	0
chr5	70925553	0
chr5	70925554	0
chr5	70925555	0
chr5	70925556	0
chr5	70925557	0
chr5	70925558	0
chr5	70925559	1
chr5	70925560	1
chr5	70925561	1
chr5	70925562	1
chr5	70925563	1
chr5	70925564	1
chr5	70925565	1
chr5	70925566	1
chr5	70925567	1
chr5	70925568	1
chr5	70925569	1
chr5	70925570	1
chr5	70925571	1
chr5	70925572	1
chr5	70925573	1
chr5	70925574	1
chr5	70925575	1
chr5	70925576	1
chr5	70925577	1
chr5	70925578	1
chr5	70925579	1
chr5	70925580	1
chr5	70925581	1
chr5	70925582	1
chr5	70925583	1
chr5	70925584	1
chr5	70925585	1
chr5	70925586	1
chr5	70925587	1
chr5	70925588	1
chr5	70925589	1
chr5	70925590	2
chr5	70925591	2
chr5	70925592	3
chr5	70925593	3
chr5	70925594	3
chr5	70925595	3
chr5	70925596	3
chr5	70925597	3
chr5	70925598	3
chr5	70925599	3
chr5	70925600	3
chr5	70925601	3
chr5	70925602	3
chr5	70925603	3
chr5	70925604	3
chr5	70925605	3
chr5	70925606	3
chr5	70925607	3
chr5	70925608	3
chr5	70925609	2
chr5	70925610	2
chr5	70925611	2
chr5	70925612	2
chr5	70925613	2
chr5	70925614	2
chr5	70925615	2
chr5	70925616	2
chr5	70925617	2
chr5	70925618	2
chr5	70925619	2
chr5	70925620	2
chr5	70925621	2
chr5	70925622	2
chr5	70925623	2
chr5	70925624	2
chr5	70925625	2
chr5	70925626	2
chr5	70925627	2
chr5	70925628	2
chr5	70925629	2
chr5	70925630	2
chr5	70925631	2
chr5	70925632	2
chr5	70925633	2
chr5	70925634	2
chr5	70925635	2
chr5	70925636	2
chr5	70925637	2
chr5	70925638	2
chr5	70925639	2
chr5	70925640	1
chr5	70925641	1
chr5	70925642	0
chr5	70925643	0
chr5	70925644	0
chr5	70925645	0
chr5	70925646	0
chr5	70925647	0
chr5	70925648	0
chr5	70925649	0
chr5	70925650	0
chr5	70925651	0
chr5	70925652	0
chr5	70925653	0
chr5	70925654	0
chr5	70925655	0
chr5	70925656	0
chr5	70925657	0
chr5	70925658	0
chr5	70925659	0
chr5	70925660	0
chr5	70925661	0
chr5	70925662	0
chr5	70925663	0
chr5	70925664	0
chr5	70925665	0
chr5	70925666	0
chr5	70925667	0
chr5	70925668	0
chr5	70925669	0
chr5	70925670	0
chr5	70925671	0
chr5	70925672	0
chr5	70925673	0
chr5	70925674	0
chr5	70925675	0
chr5	70925676	0
chr5	70925677	0
chr5	70925678	0
chr5	70925679	0
chr5	70925680	0
chr5	70925681	0
chr5	70925682	0
chr5	70925683	0
chr5	70925684	0
chr5	70925685	0
chr5	70925686	0
chr5	70925687	0
chr5	70925688	0
chr5	70925689	0
chr5	70925690	0
chr5	70925691	0
chr5	70925692	1
chr5	70925693	1
chr5	70925694	1
chr5	70925695	1
chr5	70925696	1
chr5	70925697	1
chr5	70925698	1
chr5	70925699	1
chr5	70925700	1
chr5	70925701	1
chr5	70925702	1
chr5	70925703	1
chr5	70925704	1
chr5	70925705	1
chr5	70925706	1
chr5	70925707	1
chr5	70925708	1
chr5	70925709	1
chr5	70925710	1
chr5	70925711	1
chr5	70925712	1
chr5	70925713	1
chr5	70925714	1
chr5	70925715	1
chr5	70925716	1
chr5	70925717	1
chr5	70925718	1
chr5	70925719	1
chr5	70925720	1
chr5	70925721	1
chr5	70925722	1
chr5	70925723	1
chr5	70925724	1
chr5	70925725	1
chr5	70925726	1
chr5	70925727	1
chr5	70925728	1
chr5	70925729	1
chr5	70925730	1
chr5	70925731	1
chr5	70925732	1
chr5	70925733	1
chr5	70925734	1
chr5	70925735	1
chr5	70925736	1
chr5	70925737	1
chr5	70925738	1
chr5	70925739	1
chr5	70925740	1
chr5	70925741	1
chr5	70925742	0
chr5	70925743	0
chr5	70925744	0
chr5	70925745	0
chr5	70925746	0
chr5	70925747	0
chr5	70925748	0
chr5	70925749	0
chr5	70925750	0
chr5	70925751	0
chr5	70925752	0
chr5	70925753	0
chr5	70925754	0
chr5	70925755	0
chr5	70925756	0
chr5	70925757	0
chr5	70925758	0
chr5	70925759	0
chr5	70925760	0
chr5	70925761	0
chr5	70925762	0
chr5	70925763	0
chr5	70925764	0
chr5	70925765	0
chr5	70925766	0
chr5	70925767	0
chr5	70925768	0
chr5	70925769	0
chr5	70925770	0
chr5	70925771	0
chr5	70925772	0
chr5	70925773	0
chr5	70925774	0
chr5	70925775	0
chr5	70925776	0
chr5	70925777	0
chr5	70925778	0
chr5	70925779	0
chr5	70925780	0
chr5	70925781	0
chr5	70925782	0
chr5	70925783	0
chr5	70925784	0
chr5	70925785	0
chr5	70925786	0
chr5	70925787	0
chr5	70925788	0
chr5	70925789	0
chr5	70925790	0
chr5	70925791	0
chr5	70925792	0
chr5	70925793	0
chr5	70925794	0
chr5	70925795	0
chr5	70925796	0
chr5	70925797	0
chr5	70925798	0
chr5	70925799	0
chr5	70925800	0
chr5	70925801	0
chr5	70925802	0
chr5	70925803	0
chr5	70925804	0
chr5	70925805	0
chr5	70925806	0
chr5	70925807	0
chr5	70925808	0
chr5	70925809	0
chr5	70925810	0
chr5	70925811	0
chr5	70925812	0
chr5	70925813	0
chr5	70925814	0
chr5	70925815	0
chr5	70925816	0
chr5	70925817	0
chr5	70925818	0
chr5	70925819	0
chr5	70925820	0
chr5	70925821	0
chr5	70925822	0
chr5	70925823	0
chr5	70925824	0
chr5	70925825	0
chr5	70925826	0
chr5	70925827	0
chr5	70925828	0
chr5	70925829	0
chr5	70925830	0
chr5	70925831	0
chr5	70925832	0
chr5	70925833	0
chr5	70925834	0
chr5	70925835	0
chr5	70925836	0
chr5	70925837	0
chr5	70925838	0
chr5	70925839	0
chr5	70925840	0
chr5	70925841	0
chr5	70925842	0
chr5	70925843	0
chr5	70925844	0
chr5	70925845	0
chr5	70925846	0
chr5	70925847	0
chr5	70925848	0
chr5	70925849	0
chr5	70925850	0
chr5	70925851	0
chr5	70925852	0
chr5	70925853	0
chr5	70925854	0
chr5	70925855	0
chr5	70925856	0
chr5	70925857	0
chr5	70925858	0
chr5	70925859	0
chr5	70925860	0
chr5	70925861	0
chr5	70925862	0
chr5	70925863	0
chr5	70925864	0
chr5	70925865	0
chr5	70925866	0
chr5	70925867	0
chr5	70925868	0
chr5	70925869	0
chr5	70925870	0
chr5	70925871	0
chr5	70925872	0
chr5	70925873	0
chr5	70925874	0
chr5	70925875	0
chr5	70925876	0
chr5	70925877	0
chr5	70925878	0
chr5	70925879	0
chr5	70925880	0
chr5	70925881	0
chr5	70925882	0
chr5	70925883	0
chr5	70925884	0
chr5	70925885	0
chr5	70925886	0
chr5	70925887	0
chr5	70925888	0
chr5	70925889	0
chr5	70925890	0
chr5	70925891	0
chr5	70925892	0
chr5	70925893	0
chr5	70925894	0
chr5	70925895	0
chr5	70925896	0
chr5	70925897	0
chr5	70925898	0
chr5	70925899	0
chr5	70925900	0
chr5	70925901	0
chr5	70925902	0
chr5	70925903	0
chr5	70925904	0
chr5	70925905	0
chr5	70925906	0
chr5	70925907	0
chr5	70925908	0
chr5	70925909	0
chr5	70925910	0
chr5	70925911	0
chr5	70925912	0
chr5	70925913	0
chr5	70925914	0
chr5	70925915	0
chr5	70925916	0
chr5	70925917	0
chr5	70925918	0
chr5	70925919	0
chr5	70925920	0
chr5	70925921	0
chr5	70925922	0
chr5	70925923	0
chr5	70925924	0
chr5	70925925	0
chr5	70925926	0
chr5	70925927	0
chr5	70925928	0
chr5	70925929	0
chr5	70925930	0
chr5	70925931	0
chr5	70925932	0
chr5	70925933	0
chr5	70925934	0
chr5	70925935	0
chr5	70925936	0
chr5	70925937	0
chr5	70925938	0
chr5	70925939	0
chr5	70925940	0
chr5	70925941	0
chr5	70925942	0
chr5	70925943	0
chr5	70925944	0
chr5	70925945	0
chr5	70925946	0
chr5	70925947	0
chr5	70925948	0
chr5	70925949	0
chr5	70925950	0
chr5	70925951	0
chr5	70925952	0
chr5	70925953	0
chr5	70925954	0
chr5	70925955	0
chr5	70925956	0
chr5	70925957	0
chr5	70925958	0
chr5	70925959	0
chr5	70925960	0
chr5	70925961	0
chr5	70925962	0
chr5	70925963	0
chr5	70925964	0
chr5	70925965	0
chr5	70925966	0
chr5	70925967	0
chr5	70925968	0
chr5	70925969	0
chr5	70925970	0
chr5	70925971	0
chr5	70925972	0
chr5	70925973	0
chr5	70925974	0
chr5	70925975	0
chr5	70925976	0
chr5	70925977	0
chr5	70925978	0
chr5	70925979	0
chr5	70925980	0
chr5	70925981	0
chr5	70925982	0
chr5	70925983	0
chr5	70925984	0
chr5	70925985	0
chr5	70925986	0
chr5	70925987	0
chr5	70925988	0
chr5	70925989	0
chr5	70925990	0
chr5	70925991	0
chr5	70925992	0
chr5	70925993	0
chr5	70925994	0
chr5	70925995	0
chr5	70925996	0
chr5	70925997	0
chr5	70925998	0
chr5	70925999	0
chr5	70926000	0
chr5	70926001	0
chr5	70926002	0
chr5	70926003	0
chr5	70926004	0
chr5	70926005	0
chr5	70926006	0
chr5	70926007	0
chr5	70926008	0
chr5	70926009	0
chr5	70926010	0
chr5	70926011	0
chr5	70926012	0
chr5	70926013	0
chr5	70926014	0
chr5	70926015	0
chr5	70926016	0
chr5	70926017	0
chr5	70926018	0
chr5	70926019	0
chr5	70926020	0
chr5	70926021	0
chr5	70926022	0
chr5	70926023	0
chr5	70926024	0
chr5	70926025	0
chr5	70926026	0
chr5	70926027	0
chr5	70926028	0
chr5	70926029	0
chr5	70926030	0
chr5	70926031	0
chr5	70926032	0
chr5	70926033	0
chr5	70926034	0
chr5	70926035	0
chr5	70926036	0
chr5	70926037	0
chr5	70926038	0
chr5	70926039	0
chr5	70926040	0
chr5	70926041	0
chr5	70926042	0
chr5	70926043	0
chr5	70926044	0
chr5	70926045	0
chr5	70926046	0
chr5	70926047	0
chr5	70926048	0
chr5	70926049	0
chr5	70926050	0
chr5	70926051	0
chr5	70926052	0
chr5	70926053	0
chr5	70926054	0
chr5	70926055	0
chr5	70926056	0
chr5	70926057	0
chr5	70926058	0
chr5	70926059	0
chr5	70926060	0
chr5	70926061	0
chr5	70926062	0
chr5	70926063	0
chr5	70926064	0
chr5	70926065	1
chr5	70926066	1
chr5	70926067	1
chr5	70926068	1
chr5	70926069	1
chr5	70926070	1
chr5	70926071	1
chr5	70926072	1
chr5	70926073	1
chr5	70926074	1
chr5	70926075	1
chr5	70926076	1
chr5	70926077	1
chr5	70926078	1
chr5	70926079	1
chr5	70926080	1
chr5	70926081	1
chr5	70926082	1
chr5	70926083	1
chr5	70926084	1
chr5	70926085	2
chr5	70926086	2
chr5	70926087	2
chr5	70926088	2
chr5	70926089	2
chr5	70926090	2
chr5	70926091	2
chr5	70926092	2
chr5	70926093	2
chr5	70926094	2
chr5	70926095	2
chr5	70926096	2
chr5	70926097	2
chr5	70926098	2
chr5	70926099	2
chr5	70926100	2
chr5	70926101	2
chr5	70926102	2
chr5	70926103	2
chr5	70926104	2
chr5	70926105	2
chr5	70926106	2
chr5	70926107	2
chr5	70926108	2
chr5	70926109	2
chr5	70926110	2
chr5	70926111	2
chr5	70926112	2
chr5	70926113	2
chr5	70926114	2
chr5	70926115	1
chr5	70926116	1
chr5	70926117	1
chr5	70926118	1
chr5	70926119	1
chr5	70926120	1
chr5	70926121	1
chr5	70926122	1
chr5	70926123	1
chr5	70926124	1
chr5	70926125	1
chr5	70926126	1
chr5	70926127	1
chr5	70926128	1
chr5	70926129	1
chr5	70926130	1
chr5	70926131	1
chr5	70926132	1
chr5	70926133	1
chr5	70926134	1
chr5	70926135	0
chr5	70926136	0
chr5	70926137	0
chr5	70926138	0
chr5	70926139	0
chr5	70926140	0
chr5	70926141	0
chr5	70926142	0
chr5	70926143	0
chr5	70926144	0
chr5	70926145	0
chr5	70926146	0
chr5	70926147	0
chr5	70926148	0
chr5	70926149	0
chr5	70926150	0
chr5	70926151	0
chr5	70926152	0
chr5	70926153	0
chr5	70926154	0
chr5	70926155	0
chr5	70926156	0
chr5	70926157	0
chr5	70926158	0
chr5	70926159	0
chr5	70926160	0
chr5	70926161	0
chr5	70926162	0
chr5	70926163	0
chr5	70926164	0
chr5	70926165	0
chr5	70926166	0
chr5	70926167	0
chr5	70926168	0
chr5	70926169	0
chr5	70926170	0
chr5	70926171	0
chr5	70926172	0
chr5	70926173	0
chr5	70926174	0
chr5	70926175	0
chr5	70926176	0
chr5	70926177	0
chr5	70926178	0
chr5	70926179	0
chr5	70926180	0
chr5	70926181	0
chr5	70926182	0
chr5	70926183	0
chr5	70926184	0
chr5	70926185	0
chr5	70926186	0
chr5	70926187	0
chr5	70926188	0
chr5	70926189	0
chr5	70926190	0
chr5	70926191	0
chr5	70926192	0
chr5	70926193	0
chr5	70926194	0
chr5	70926195	0
chr5	70926196	0
chr5	70926197	0
chr5	70926198	0
chr5	70926199	0
chr5	70926200	0
chr5	70926201	0
chr5	70926202	0
chr5	70926203	0
chr5	70926204	0
chr5	70926205	0
chr5	70926206	0
chr5	70926207	0
chr5	70926208	0
chr5	70926209	0
chr5	70926210	0
chr5	70926211	0
chr5	70926212	0
chr5	70926213	0
chr5	70926214	0
chr5	70926215	0
chr5	70926216	0
chr5	70926217	0
chr5	70926218	0
chr5	70926219	0
chr5	70926220	0
chr5	70926221	0
chr5	70926222	0
chr5	70926223	0
chr5	70926224	0
chr5	70926225	0
chr5	70926226	0
chr5	70926227	0
chr5	70926228	0
chr5	70926229	0
chr5	70926230	0
chr5	70926231	0
chr5	70926232	0
chr5	70926233	0
chr5	70926234	0
chr5	70926235	0
chr5	70926236	0
chr5	70926237	0
chr5	70926238	0
chr5	70926239	0
chr5	70926240	0
chr5	70926241	0
chr5	70926242	0
chr5	70926243	0
chr5	70926244	0
chr5	70926245	0
chr5	70926246	0
chr5	70926247	0
chr5	70926248	0
chr5	70926249	0
chr5	70926250	0
chr5	70926251	0
chr5	70926252	0
chr5	70926253	0
chr5	70926254	0
chr5	70926255	0
chr5	70926256	0
chr5	70926257	0
chr5	70926258	0
chr5	70926259	0
chr5	70926260	0
chr5	70926261	0
chr5	70926262	0
chr5	70926263	1
chr5	70926264	1
chr5	70926265	1
chr5	70926266	1
chr5	70926267	1
chr5	70926268	1
chr5	70926269	1
chr5	70926270	1
chr5	70926271	1
chr5	70926272	1
chr5	70926273	1
chr5	70926274	1
chr5	70926275	1
chr5	70926276	1
chr5	70926277	1
chr5	70926278	1
chr5	70926279	1
chr5	70926280	1
chr5	70926281	1
chr5	70926282	1
chr5	70926283	1
chr5	70926284	1
chr5	70926285	1
chr5	70926286	1
chr5	70926287	1
chr5	70926288	1
chr5	70926289	1
chr5	70926290	1
chr5	70926291	1
chr5	70926292	1
chr5	70926293	1
chr5	70926294	1
chr5	70926295	1
chr5	70926296	1
chr5	70926297	1
chr5	70926298	1
chr5	70926299	1
chr5	70926300	1
chr5	70926301	1
chr5	70926302	1
chr5	70926303	1
chr5	70926304	1
chr5	70926305	1
chr5	70926306	1
chr5	70926307	1
chr5	70926308	1
chr5	70926309	1
chr5	70926310	1
chr5	70926311	1
chr5	70926312	1
chr5	70926313	0
chr5	70926314	0
chr5	70926315	0
chr5	70926316	0
chr5	70926317	0
chr5	70926318	0
chr5	70926319	0
chr5	70926320	0
chr5	70926321	0
chr5	70926322	0
chr5	70926323	0
chr5	70926324	0
chr5	70926325	0
chr5	70926326	0
chr5	70926327	0
chr5	70926328	0
chr5	70926329	0
chr5	70926330	0
chr5	70926331	0
chr5	70926332	0
chr5	70926333	0
chr5	70926334	0
chr5	70926335	0
chr5	70926336	0
chr5	70926337	0
chr5	70926338	0
chr5	70926339	0
chr5	70926340	0
chr5	70926341	0
